anno,Provincia,comune,Abitato,localizzazione,strada,tipologia,feriti,morti
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Margherita di Savoia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,5,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,2,0
2020,BAT,Canosa di Puglia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,3,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Andria,Fuori Abitato,Strada Provinciale,Curva,Incidente a veicolo isolato,2,0
2020,BAT,Andria,Fuori Abitato,Strada Provinciale,Curva,Incidente tra veicoli,2,0
2020,BAT,Barletta,Fuori Abitato,Strada Statale,Rettilineo,Incidente a veicolo isolato,2,0
2020,BAT,Trani,Fuori Abitato,Strada Statale,Rettilineo,Incidente a veicolo isolato,1,0
2020,BAT,Barletta,Fuori Abitato,Strada Statale,Rettilineo,Incidente a veicolo isolato,3,0
2020,BAT,Trani,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,2,0
2020,BAT,Trani,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Bisceglie,Nell'Abitato,Strada Urbana,Rettilineo,Incidente a veicolo isolato,4,0
2020,BAT,Trani,Fuori Abitato,Strada Statale,Rettilineo,Investimento di pedone,1,0
2020,BAT,San Ferdinando di Puglia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,3,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,BAT,Trinitapoli,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,1,1
2020,BAT,Andria,Fuori Abitato,Strada Provinciale,Curva,Incidente a veicolo isolato,1,0
2020,BAT,Trinitapoli,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,1,1
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,2,0
2020,BAT,Bisceglie,Fuori Abitato,Strada comunale extraurbana,Incrocio,Incidente tra veicoli,3,0
2020,BAT,Bisceglie,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,San Ferdinando di Puglia,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Trinitapoli,Nell'Abitato,Strada Urbana,Rettilineo,Incidente a veicolo isolato,1,0
2020,BAT,Trani,Fuori Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,1,0
2020,BAT,San Ferdinando di Puglia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Andria,Fuori Abitato,Strada Statale,Rettilineo,Incidente a veicolo isolato,3,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,3,0
2020,BAT,Canosa di Puglia,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,2,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,3,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Rettilineo,Incidente a veicolo isolato,3,0
2020,BAT,Trinitapoli,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,San Ferdinando di Puglia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,BAT,Canosa di Puglia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Curva,Incidente tra veicoli,1,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Rettilineo,Incidente a veicolo isolato,1,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Rettilineo,Incidente a veicolo isolato,1,0
2020,BAT,Canosa di Puglia,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Canosa di Puglia,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,2,0
2020,BAT,Trani,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,1,0
2020,BAT,Andria,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,3,0
2020,BAT,Canosa di Puglia,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,5,0
2020,BAT,Bisceglie,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,1,1
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Incrocio,Incidente a veicolo isolato,1,0
2020,BAT,Barletta,Fuori Abitato,Strada Statale,Curva,Incidente a veicolo isolato,1,0
2020,BAT,Trinitapoli,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Rettilineo,Incidente a veicolo isolato,1,0
2020,BAT,Margherita di Savoia,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,BAT,Bisceglie,Fuori Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,2,0
2020,BAT,Bisceglie,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,3,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Rotatoria,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Curva,Incidente tra veicoli,2,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Rotatoria,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,2,0
2020,BAT,Bisceglie,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,2,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,5,1
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Canosa di Puglia,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,1,0
2020,BAT,Canosa di Puglia,Fuori Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Margherita di Savoia,Nell'Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Canosa di Puglia,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,2,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Canosa di Puglia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Rettilineo,Incidente a veicolo isolato,2,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Rotatoria,Incidente a veicolo isolato,1,0
2020,BAT,Trinitapoli,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,2,0
2020,BAT,Trinitapoli,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,BAT,Canosa di Puglia,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Canosa di Puglia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Andria,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Canosa di Puglia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Canosa di Puglia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Andria,Fuori Abitato,Strada Provinciale,Curva,Incidente tra veicoli,1,0
2020,BAT,Barletta,Fuori Abitato,Strada Statale,Rettilineo,Incidente a veicolo isolato,1,0
2020,BAT,Barletta,Fuori Abitato,Strada comunale extraurbana,Rettilineo,Incidente a veicolo isolato,1,1
2020,BAT,Bisceglie,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Bisceglie,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Rotatoria,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Rotatoria,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Bisceglie,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Barletta,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,2,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Barletta,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,0,1
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,3,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,4,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,BAT,Canosa di Puglia,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Trinitapoli,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,1,0
2020,BAT,Andria,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Canosa di Puglia,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,2,0
2020,BAT,Bisceglie,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,2,0
2020,BAT,Trinitapoli,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Bisceglie,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Bisceglie,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Bisceglie,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Barletta,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,1,1
2020,BAT,Margherita di Savoia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Andria,Fuori Abitato,Strada Provinciale,Curva,Incidente tra veicoli,2,0
2020,BAT,Canosa di Puglia,Fuori Abitato,Strada Statale,Curva,Incidente tra veicoli,2,0
2020,BAT,Minervino Murge,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,4,0
2020,BAT,Bisceglie,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Andria,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,2,0
2020,BAT,Margherita di Savoia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,4,0
2020,BAT,Bisceglie,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,BAT,Trani,Fuori Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Andria,Fuori Abitato,Altra strada,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Trani,Fuori Abitato,Strada Statale,Curva,Incidente a veicolo isolato,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,5,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,BAT,Andria,Fuori Abitato,Strada Statale,Incrocio,Incidente tra veicoli,3,0
2020,BAT,Canosa di Puglia,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Rettilineo,Incidente a veicolo isolato,1,0
2020,BAT,Andria,Fuori Abitato,Strada comunale extraurbana,Curva,Incidente a veicolo isolato,1,1
2020,BAT,Andria,Fuori Abitato,Strada comunale extraurbana,Curva,Incidente tra veicoli,3,0
2020,BAT,Bisceglie,Nell'Abitato,Strada Statale,Rettilineo,Incidente a veicolo isolato,1,0
2020,BAT,Bisceglie,Fuori Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,BAT,Bisceglie,Fuori Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,2,0
2020,BAT,Bisceglie,Fuori Abitato,Strada comunale extraurbana,Rettilineo,Incidente tra veicoli,2,0
2020,BAT,Bisceglie,Nell'Abitato,Strada Urbana,Rotatoria,Incidente tra veicoli,2,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,2,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Trinitapoli,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,2,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Margherita di Savoia,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,2,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,8,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Andria,Fuori Abitato,Strada Statale,Rettilineo,Incidente a veicolo isolato,1,0
2020,BAT,Andria,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Andria,Fuori Abitato,Autostrada,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Canosa di Puglia,Fuori Abitato,Autostrada,Rettilineo,Incidente a veicolo isolato,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Curva,Investimento di pedone,1,0
2020,BAT,Barletta,Fuori Abitato,Strada comunale extraurbana,Rettilineo,Incidente a veicolo isolato,2,0
2020,BAT,Margherita di Savoia,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,BAT,Trani,Fuori Abitato,Strada comunale extraurbana,Rettilineo,Incidente tra veicoli,2,0
2020,BAT,Trinitapoli,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,1,1
2020,BAT,Minervino Murge,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Bisceglie,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,3,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,San Ferdinando di Puglia,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Trani,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,5,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Trani,Fuori Abitato,Strada comunale extraurbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,BAT,Andria,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,1,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Trinitapoli,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,3,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Andria,Fuori Abitato,Strada comunale extraurbana,Incrocio,Incidente a veicolo isolato,1,0
2020,BAT,Trinitapoli,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,BAT,San Ferdinando di Puglia,Fuori Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,3,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Trinitapoli,Fuori Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,BAT,Bisceglie,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,BAT,Andria,Fuori Abitato,Strada Statale,Incrocio,Incidente tra veicoli,2,0
2020,BAT,Trani,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Andria,Fuori Abitato,Strada Statale,Curva,Incidente tra veicoli,2,0
2020,BAT,Bisceglie,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Trinitapoli,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,BAT,Trinitapoli,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Bisceglie,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Bisceglie,Nell'Abitato,Strada Urbana,Rotatoria,Incidente tra veicoli,2,0
2020,BAT,Bisceglie,Fuori Abitato,Strada comunale extraurbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Bisceglie,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Bisceglie,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Bisceglie,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,2,0
2020,BAT,Barletta,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,2,0
2020,BAT,Barletta,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Margherita di Savoia,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,3,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,3,0
2020,BAT,Margherita di Savoia,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,2,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,2,0
2020,BAT,Canosa di Puglia,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,3,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Barletta,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,1,3
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Bisceglie,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Canosa di Puglia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,BAT,Bisceglie,Nell'Abitato,Strada Provinciale,Rotatoria,Incidente tra veicoli,1,0
2020,BAT,Bisceglie,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Andria,Nell'Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,4,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Curva,Incidente a veicolo isolato,2,0
2020,BAT,Trinitapoli,Nell'Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,5,0
2020,BAT,Andria,Fuori Abitato,Strada comunale extraurbana,Curva,Incidente tra veicoli,1,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,2,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Rotatoria,Incidente tra veicoli,1,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Rotatoria,Incidente tra veicoli,1,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,BAT,Canosa di Puglia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Andria,Fuori Abitato,Strada comunale extraurbana,Incrocio,Incidente tra veicoli,3,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Rotatoria,Incidente tra veicoli,1,0
2020,BAT,Trinitapoli,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,BAT,San Ferdinando di Puglia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Curva,Incidente tra veicoli,1,0
2020,BAT,Barletta,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,BAT,Andria,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,BAT,Trani,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
